"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","SplitTotalSpeed","SplitTotalTempo","SplitFormatted","SplitTempo","ISO2Lower","ValidationTime","ValidationTimeFormatted","Class isRanked","ClassGender", "ClassAgeFrom","ClassAgeTo","UCI Code","FIS Code","ContestantTeamId","ContestantTeamShortName","ContestantTeamName","ContestantTeamLeader","RegionID","RegionShortName"
758,"Paramath","Kidsom","Paramath Kidsom","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:06:11.8800000",39971900,"11:06:12",39971900,"11:06:12",39971900,"2026-05-09T18:06:11.8800000",39971900,"11:06:12",39971900,"11:06:12",39971900,159,20530000,"5:42:10",0,128,20530000,"5:42:10",0,128,20530000,"5:42:10",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",74000,117,90,90,-2,-2,-2,"",0.000,0.200,9.73,78.000,1,7.03,8.541,"1:14",6.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
710,"Julie","Colin","Julie Colin","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:08:01.7900000",40081800,"11:08:02",40081800,"11:08:02",40081800,"2026-05-09T18:08:01.7900000",40081800,"11:08:02",40081800,"11:08:02",40081800,160,20640000,"5:44:00",0,32,14046000,"3:54:06",0,32,14046000,"3:54:06",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",77000,134,30,30,-2,0,0,"",0.000,0.200,9.35,78.000,1,7.01,8.564,"1:17",6.417,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
648,"Gisela","Glaffey","Gisela Glaffey","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:08:49.8400000",40129900,"11:08:50",40129900,"11:08:50",40129900,"2026-05-09T18:08:49.8400000",40129900,"11:08:50",40129900,"11:08:50",40129900,161,20688000,"5:44:48",0,33,14094000,"3:54:54",0,33,14094000,"3:54:54",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",68000,64,13,13,-2,0,0,"",0.000,0.200,10.59,78.000,1,7.00,8.575,"1:08",5.667,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
637,"Mathias","Nilsson","Mathias Nilsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:08:49.8400000",40129900,"11:08:50",40129900,"11:08:50",40129900,"2026-05-09T18:08:49.8400000",40129900,"11:08:50",40129900,"11:08:50",40129900,161,20688000,"5:44:48",0,129,20688000,"5:44:48",0,129,20688000,"5:44:48",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",68000,64,52,52,-2,-2,-2,"",0.000,0.200,10.59,78.000,1,7.00,8.575,"1:08",5.667,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
567,"Dennis Vincent","Wahlqvist","Dennis Vincent Wahlqvist","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:12:48.8700000",40368900,"11:12:49",40368900,"11:12:49",40368900,"2026-05-09T18:12:48.8700000",40368900,"11:12:49",40368900,"11:12:49",40368900,163,20927000,"5:48:47",0,130,20927000,"5:48:47",0,130,20927000,"5:48:47",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",117000,196,155,155,-2,-2,-2,"",0.000,0.200,6.15,78.000,1,6.96,8.626,"1:57",9.750,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
703,"Gunnar","Skaven","Gunnar Skaven","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:13:18.3800000",40398400,"11:13:19",40398400,"11:13:19",40398400,"2026-05-09T18:13:18.3800000",40398400,"11:13:19",40398400,"11:13:19",40398400,164,20957000,"5:49:17",0,131,20957000,"5:49:17",0,131,20957000,"5:49:17",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",101000,189,149,149,-2,-2,-2,"",0.000,0.200,7.13,78.000,1,6.95,8.632,"1:41",8.417,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
608,"Fredrik","Almqvist","Fredrik Almqvist","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:13:35.7200000",40415800,"11:13:36",40415800,"11:13:36",40415800,"2026-05-09T18:13:35.7200000",40415800,"11:13:36",40415800,"11:13:36",40415800,165,20974000,"5:49:34",0,132,20974000,"5:49:34",0,132,20974000,"5:49:34",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",76000,131,102,102,-2,-2,-2,"",0.000,0.200,9.47,78.000,1,6.95,8.636,"1:16",6.333,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
640,"Tommie","Heikkinen","Tommie Heikkinen","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:14:16.8600000",40456900,"11:14:17",40456900,"11:14:17",40456900,"2026-05-09T18:14:16.8600000",40456900,"11:14:17",40456900,"11:14:17",40456900,166,21015000,"5:50:15",0,133,21015000,"5:50:15",0,133,21015000,"5:50:15",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",98000,185,145,145,-2,-2,-2,"",0.000,0.200,7.35,78.000,1,6.94,8.645,"1:38",8.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
724,"Tim","Heikkinen","Tim Heikkinen","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:14:18.3600000",40458400,"11:14:19",40458400,"11:14:19",40458400,"2026-05-09T18:14:18.3600000",40458400,"11:14:19",40458400,"11:14:19",40458400,167,21017000,"5:50:17",0,134,21017000,"5:50:17",0,134,21017000,"5:50:17",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",99000,187,147,147,-2,-2,-2,"",0.000,0.200,7.27,78.000,1,6.94,8.645,"1:39",8.250,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
524,"Hjalmar","Fredin","Hjalmar Fredin","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:15:11.8800000",40511900,"11:15:12",40511900,"11:15:12",40511900,"2026-05-09T18:15:11.8800000",40511900,"11:15:12",40511900,"11:15:12",40511900,168,21070000,"5:51:10",0,135,21070000,"5:51:10",0,135,21070000,"5:51:10",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",107000,192,152,152,-2,-2,-2,"",0.000,0.200,6.73,78.000,1,6.93,8.656,"1:47",8.917,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
557,"Rickard","Enfors","Rickard Enfors","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:15:42.8100000",40542900,"11:15:43",40542900,"11:15:43",40542900,"2026-05-09T18:15:42.8100000",40542900,"11:15:43",40542900,"11:15:43",40542900,169,21101000,"5:51:41",0,136,21101000,"5:51:41",0,136,21101000,"5:51:41",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",98000,185,145,145,-2,-2,-2,"",0.000,0.200,7.35,78.000,1,6.93,8.663,"1:38",8.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
768,"Louise","Olow","Louise Olow","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:18:40.8700000",40720900,"11:18:41",40720900,"11:18:41",40720900,"2026-05-09T18:18:40.8700000",40720900,"11:18:41",40720900,"11:18:41",40720900,170,21279000,"5:54:39",0,34,14685000,"4:04:45",0,34,14685000,"4:04:45",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",91000,177,37,37,-2,0,0,"",0.000,0.200,7.91,78.000,1,6.90,8.701,"1:31",7.583,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
700,"Kristofer","Wallmark","Kristofer Wallmark","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:19:33.2300000",40773300,"11:19:34",40773300,"11:19:34",40773300,"2026-05-09T18:19:33.2300000",40773300,"11:19:34",40773300,"11:19:34",40773300,171,21332000,"5:55:32",0,137,21332000,"5:55:32",0,137,21332000,"5:55:32",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",67000,59,49,49,-2,-2,-2,"",0.000,0.200,10.75,78.000,1,6.89,8.712,"1:07",5.583,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
535,"Anders","Malm","Anders Malm","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:25:51.0700000",41151100,"11:25:52",41151100,"11:25:52",41151100,"2026-05-09T18:25:51.0700000",41151100,"11:25:52",41151100,"11:25:52",41151100,172,21710000,"6:01:50",0,138,21710000,"6:01:50",0,138,21710000,"6:01:50",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",100000,188,148,148,-2,-2,-2,"",0.000,0.200,7.20,78.000,1,6.82,8.793,"1:40",8.334,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
696,"Torben","Pihl","Torben Pihl","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:26:51.8100000",41211900,"11:26:52",41211900,"11:26:52",41211900,"2026-05-09T18:26:51.8100000",41211900,"11:26:52",41211900,"11:26:52",41211900,173,21770000,"6:02:50",0,139,21770000,"6:02:50",0,139,21770000,"6:02:50",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",117000,196,155,155,-1,-1,-1,"",0.000,0.200,6.15,78.000,1,6.81,8.806,"1:57",9.750,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
575,"Johan","Nilsson Hansen","Johan Nilsson Hansen","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:26:57.4800000",41217500,"11:26:58",41217500,"11:26:58",41217500,"2026-05-09T18:26:57.4800000",41217500,"11:26:58",41217500,"11:26:58",41217500,174,21776000,"6:02:56",0,140,21776000,"6:02:56",0,140,21776000,"6:02:56",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",123000,199,158,158,-3,-3,-3,"",0.000,0.200,5.85,78.000,1,6.81,8.807,"2:03",10.250,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
602,"Alida","Gustafsson","Alida Gustafsson","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:28:02.8700000",41282900,"11:28:03",41282900,"11:28:03",41282900,"2026-05-09T18:28:02.8700000",41282900,"11:28:03",41282900,"11:28:03",41282900,175,21841000,"6:04:01",0,35,15247000,"4:14:07",0,35,15247000,"4:14:07",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",72000,99,24,24,-2,0,0,"",0.000,0.200,10.00,78.000,1,6.80,8.821,"1:12",6.000,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
716,"Lisa","Wiklund","Lisa Wiklund","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:28:45.9500000",41326000,"11:28:46",41326000,"11:28:46",41326000,"2026-05-09T18:28:45.9500000",41326000,"11:28:46",41326000,"11:28:46",41326000,176,21885000,"6:04:45",0,36,15291000,"4:14:51",0,36,15291000,"4:14:51",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",70000,80,17,17,-2,0,0,"",0.000,0.200,10.29,78.000,1,6.79,8.831,"1:10",5.833,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
552,"Philip","Ekelund","Philip Ekelund","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:30:25.2900000",41425300,"11:30:26",41425300,"11:30:26",41425300,"2026-05-09T18:30:25.2900000",41425300,"11:30:26",41425300,"11:30:26",41425300,177,21984000,"6:06:24",0,141,21984000,"6:06:24",0,141,21984000,"6:06:24",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",109000,195,154,154,-2,-2,-2,"",0.000,0.200,6.61,78.000,1,6.78,8.852,"1:49",9.084,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
510,"Elin","Rosenberg Elebring","Elin Rosenberg Elebring","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:31:01.7800000",41461800,"11:31:02",41461800,"11:31:02",41461800,"2026-05-09T18:31:01.7800000",41461800,"11:31:02",41461800,"11:31:02",41461800,178,22020000,"6:07:00",0,37,15426000,"4:17:06",0,37,15426000,"4:17:06",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",70000,80,17,17,-2,0,0,"",0.000,0.200,10.29,78.000,1,6.77,8.859,"1:10",5.833,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
547,"David","Elebring","David Elebring","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:31:02.2800000",41462300,"11:31:03",41462300,"11:31:03",41462300,"2026-05-09T18:31:02.2800000",41462300,"11:31:03",41462300,"11:31:03",41462300,179,22021000,"6:07:01",0,142,22021000,"6:07:01",0,142,22021000,"6:07:01",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",71000,88,68,68,-2,-2,-2,"",0.000,0.200,10.14,78.000,1,6.77,8.860,"1:11",5.917,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
618,"Marie","Edvardsson","Marie Edvardsson","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:33:39.6000000",41619600,"11:33:40",41619600,"11:33:40",41619600,"2026-05-09T18:33:39.6000000",41619600,"11:33:40",41619600,"11:33:40",41619600,180,22178000,"6:09:38",0,38,15584000,"4:19:44",0,38,15584000,"4:19:44",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",70000,80,17,17,-2,0,0,"",0.000,0.200,10.29,78.000,1,6.75,8.893,"1:10",5.833,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
765,"Pontus","Uggla","Pontus Uggla","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:33:53.3200000",41633400,"11:33:54",41633400,"11:33:54",41633400,"2026-05-09T18:33:53.3200000",41633400,"11:33:54",41633400,"11:33:54",41633400,181,22192000,"6:09:52",0,143,22192000,"6:09:52",0,143,22192000,"6:09:52",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",82000,161,127,127,-1,-1,-1,"",0.000,0.200,8.78,78.000,1,6.74,8.896,"1:22",6.833,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
584,"Tom","Dahlström","Tom Dahlström","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:33:57.8700000",41637900,"11:33:58",41637900,"11:33:58",41637900,"2026-05-09T18:33:57.8700000",41637900,"11:33:58",41637900,"11:33:58",41637900,182,22196000,"6:09:56",0,144,22196000,"6:09:56",0,144,22196000,"6:09:56",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",88000,171,137,137,-3,-3,-3,"",0.000,0.200,8.18,78.000,1,6.74,8.897,"1:28",7.333,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
617,"Erik","Gustafsson","Erik Gustafsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:39:56.5000000",41996500,"11:39:57",41996500,"11:39:57",41996500,"2026-05-09T18:39:56.5000000",41996500,"11:39:57",41996500,"11:39:57",41996500,183,22555000,"6:15:55",0,145,22555000,"6:15:55",0,145,22555000,"6:15:55",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",92000,178,141,141,-2,-2,-2,"",0.000,0.200,7.83,78.000,1,6.69,8.974,"1:32",7.667,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
525,"Tom","Lövland","Tom Lövland","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:47:24.9000000",42444900,"11:47:25",42444900,"11:47:25",42444900,"2026-05-09T18:47:24.9000000",42444900,"11:47:25",42444900,"11:47:25",42444900,184,23003000,"6:23:23",0,146,23003000,"6:23:23",0,146,23003000,"6:23:23",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",86000,167,133,133,-2,-2,-2,"",0.000,0.200,8.37,78.000,1,6.62,9.069,"1:26",7.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
606,"Christian","Persson","Christian Persson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:49:27.8700000",42567900,"11:49:28",42567900,"11:49:28",42567900,"2026-05-09T18:49:27.8700000",42567900,"11:49:28",42567900,"11:49:28",42567900,185,23126000,"6:25:26",0,147,23126000,"6:25:26",0,147,23126000,"6:25:26",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",80000,152,121,121,-2,-2,-2,"",0.000,0.200,9,78.000,1,6.60,9.096,"1:20",6.667,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
728,"Johan","Corneliusson","Johan Corneliusson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:50:21.8800000",42621900,"11:50:22",42621900,"11:50:22",42621900,"2026-05-09T18:50:21.8800000",42621900,"11:50:22",42621900,"11:50:22",42621900,186,23180000,"6:26:20",0,148,23180000,"6:26:20",0,148,23180000,"6:26:20",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",70000,80,64,64,-2,-2,-2,"",0.000,0.200,10.29,78.000,1,6.59,9.107,"1:10",5.833,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
691,"Johan","Ylläsjärvi","Johan Ylläsjärvi","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:50:28.8600000",42628900,"11:50:29",42628900,"11:50:29",42628900,"2026-05-09T18:50:28.8600000",42628900,"11:50:29",42628900,"11:50:29",42628900,187,23187000,"6:26:27",0,149,23187000,"6:26:27",0,149,23187000,"6:26:27",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",75000,125,96,96,-2,-2,-2,"",0.000,0.200,9.6,78.000,1,6.59,9.109,"1:15",6.250,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
503,"Sara","Jorlöv","Sara Jorlöv","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:56:22.8600000",42982900,"11:56:23",42982900,"11:56:23",42982900,"2026-05-09T18:56:22.8600000",42982900,"11:56:23",42982900,"11:56:23",42982900,188,23541000,"6:32:21",0,39,16947000,"4:42:27",0,39,16947000,"4:42:27",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",108000,194,41,41,-2,0,0,"",0.000,0.200,6.67,78.000,1,6.53,9.184,"1:48",9.000,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
574,"Anders","Rosén","Anders Rosén","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:57:02.8700000",43022900,"11:57:03",43022900,"11:57:03",43022900,"2026-05-09T18:57:02.8700000",43022900,"11:57:03",43022900,"11:57:03",43022900,189,23581000,"6:33:01",0,150,23581000,"6:33:01",0,150,23581000,"6:33:01",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",79000,147,116,116,-2,-2,-2,"",0.000,0.200,9.11,78.000,1,6.53,9.193,"1:19",6.583,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
516,"Erik","Lagerwall","Erik Lagerwall","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:57:09.8900000",43029900,"11:57:10",43029900,"11:57:10",43029900,"2026-05-09T18:57:09.8900000",43029900,"11:57:10",43029900,"11:57:10",43029900,190,23588000,"6:33:08",0,151,23588000,"6:33:08",0,151,23588000,"6:33:08",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",84000,163,129,129,-2,-2,-2,"",0.000,0.200,8.57,78.000,1,6.53,9.194,"1:24",7.000,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
738,"Martin","Davidsson","Martin Davidsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:59:48.7300000",43188800,"11:59:49",43188800,"11:59:49",43188800,"2026-05-09T18:59:48.7300000",43188800,"11:59:49",43188800,"11:59:49",43188800,191,23747000,"6:35:47",0,152,23747000,"6:35:47",0,152,23747000,"6:35:47",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",93000,179,142,142,-2,-2,-2,"",0.000,0.200,7.74,78.000,1,6.50,9.228,"1:33",7.750,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
671,"John","Schäfer Lindholtz","John Schäfer Lindholtz","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T19:08:30.7300000",43710800,"12:08:31",43710800,"12:08:31",43710800,"2026-05-09T19:08:30.7300000",43710800,"12:08:31",43710800,"12:08:31",43710800,192,24269000,"6:44:29",0,153,24269000,"6:44:29",0,153,24269000,"6:44:29",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",78000,141,111,111,-2,-2,-2,"",0.000,0.200,9.23,78.000,1,6.42,9.340,"1:18",6.500,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
721,"Jacob","Schäfer","Jacob Schäfer","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T19:08:30.8600000",43710900,"12:08:31",43710900,"12:08:31",43710900,"2026-05-09T19:08:30.8600000",43710900,"12:08:31",43710900,"12:08:31",43710900,193,24269000,"6:44:29",0,154,24269000,"6:44:29",0,154,24269000,"6:44:29",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",77000,134,105,105,-2,-2,-2,"",0.000,0.200,9.35,78.000,1,6.42,9.340,"1:17",6.417,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
588,"Daniel","Andersson","Daniel Andersson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T19:12:08.8700000",43928900,"12:12:09",43928900,"12:12:09",43928900,"2026-05-09T19:12:08.8700000",43928900,"12:12:09",43928900,"12:12:09",43928900,194,24487000,"6:48:07",0,155,24487000,"6:48:07",0,155,24487000,"6:48:07",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",125000,200,159,159,-2,-2,-2,"",0.000,0.200,5.76,78.000,1,6.39,9.387,"2:05",10.417,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
715,"Andréas","Kalus","Andréas Kalus","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T19:15:41.6500000",44141700,"12:15:42",44141700,"12:15:42",44141700,"2026-05-09T19:15:41.6500000",44141700,"12:15:42",44141700,"12:15:42",44141700,195,24700000,"6:51:40",0,156,24700000,"6:51:40",0,156,24700000,"6:51:40",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",117000,196,155,155,-2,-2,-2,"",0.000,0.200,6.15,78.000,1,6.36,9.432,"1:57",9.750,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
546,"Jari","Gunnarsson","Jari Gunnarsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T19:16:12.8800000",44172900,"12:16:13",44172900,"12:16:13",44172900,"2026-05-09T19:16:12.8800000",44172900,"12:16:13",44172900,"12:16:13",44172900,196,24731000,"6:52:11",0,157,24731000,"6:52:11",0,157,24731000,"6:52:11",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",93000,179,142,142,-2,-2,-2,"",0.000,0.200,7.74,78.000,1,6.36,9.439,"1:33",7.750,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
504,"Marielle","Lundvall","Marielle Lundvall","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T19:23:19.7000000",44599700,"12:23:20",44599700,"12:23:20",44599700,"2026-05-09T19:23:19.7000000",44599700,"12:23:20",44599700,"12:23:20",44599700,197,25158000,"6:59:18",0,40,18564000,"5:09:24",0,40,18564000,"5:09:24",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",93000,179,38,38,-2,0,0,"",0.000,0.200,7.74,78.000,1,6.30,9.530,"1:33",7.750,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
616,"Lisa","Levin","Lisa Levin","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T19:30:08.2000000",45008200,"12:30:09",45008200,"12:30:09",45008200,"2026-05-09T19:30:08.2000000",45008200,"12:30:09",45008200,"12:30:09",45008200,198,25567000,"7:06:07",0,41,18973000,"5:16:13",0,41,18973000,"5:16:13",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",90000,176,36,36,-2,0,0,"",0.000,0.200,8.00,78.000,1,6.24,9.617,"1:30",7.500,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
